ticker,accounts_payable,adx_14,altman_z,amortization,annual_return,asset_turnover,atr_14,avg_volume_20,avg_volume_50,beneish_m,beta,bollinger_pct,book_value_per_share,buyback_yield,capex,capex_ttm,cash,cash_conversion,cash_conversion_cycle,cash_ratio,cci_20,cost_of_revenue,cost_of_revenue_ttm,current_assets,current_liabilities,current_ratio,debt_to_equity,deferred_revenue,depreciation,depreciation_amortization,dio,dividend_yield,dividends_paid,dpo,dso,ebit,ebitda,effective_tax_rate,ema_20,ema_200,ema_50,enterprise_value,eps_basic,eps_basic_cagr_1y,eps_basic_cagr_3y,eps_basic_cagr_5y,eps_diluted,eps_diluted_cagr_3y,eps_diluted_cagr_5y,eps_diluted_growth_yoy,eps_ttm,eps_ttm_actual,ev_ebitda,ev_fcf,ev_sales,fcf_margin,fcf_margin_ttm,fcf_per_share,fcf_yield,financing_cash_flow,free_cash_flow,free_cash_flow_ttm,golden_cross,goodwill,goodwill_to_assets,gross_margin,gross_margin_ttm,gross_profit,gross_profit_cagr_1y,gross_profit_cagr_3y,gross_profit_cagr_5y,gross_profit_growth_yoy,gross_profit_ttm,health_score,high_52w,income_tax,income_tax_ttm,insider_buy_count,insider_buy_value,insider_net_shares,insider_sell_count,insider_sell_value,insider_sentiment,intangibles,interest_coverage,interest_expense,interest_expense_ttm,inventory,inventory_turnover,investing_cash_flow,long_term_debt,low_52w,macd,macd_hist,macd_signal,market_cap,max_drawdown,mfi_14,momentum_score,net_debt,net_debt_to_ebitda,net_income,net_income_cagr_1y,net_income_cagr_3y,net_income_cagr_5y,net_income_growth_yoy,net_income_ttm,net_margin,net_margin_ttm,obv,operating_cash_flow,operating_cash_flow_cagr_1y,operating_cash_flow_cagr_3y,operating_cash_flow_cagr_5y,operating_cash_flow_growth_yoy,operating_cash_flow_ttm,operating_expenses,operating_income,operating_income_cagr_1y,operating_income_cagr_3y,operating_income_cagr_5y,operating_income_growth_yoy,operating_income_ttm,operating_margin,operating_margin_ttm,pb_ratio,pct_from_52w_high,pct_from_52w_low,pe_ratio,pe_ttm,piotroski_f,ppe_net,pretax_income,pretax_income_ttm,price,price_vs_sma200,price_vs_sma50,quality_score,quick_ratio,rd_expense,rd_expense_ttm,rd_intensity,receivables,receivables_turnover,retained_earnings,return_1m,return_1y,revenue,revenue_cagr_1y,revenue_cagr_3y,revenue_cagr_5y,revenue_growth_yoy,revenue_ttm,roa,roa_ttm,roc_20,roc_60,roe,roe_ttm,rsi_14,sga_expense,shareholder_equity,shareholder_equity_cagr_1y,shareholder_equity_cagr_3y,shareholder_equity_cagr_5y,shareholder_equity_growth_yoy,shareholder_yield,shares_outstanding,sharpe_ratio,short_interest,short_term_investments,sma_20,sma_200,sma_50,sortino_ratio,stochastic_d,stochastic_k,stock_based_comp,stock_buybacks,total_assets,total_assets_cagr_1y,total_assets_cagr_3y,total_assets_cagr_5y,total_assets_growth_yoy,total_debt,total_liabilities,total_liabilities_calc,value_score,volatility_annual,williams_r,working_capital
ADBE,499000000.0,31.0334,7.76,50000000.0,-15.984,0.8058380797396257,10.045355660574776,4913870.25,6314932.1,-2.854,1.197,88.78312942861763,28.142857142857142,9.88698413219077,37000000.0,190000000.0,4919000000.0,138.17671809256663,,0.5324509803921569,133.3142,715000000.0,2670000000.0,9068000000.0,12078000000.0,0.9963725490196078,0.5342854684676933,7152000000.0,,174000000.0,,,,59.66483731869855,35.99478312087172,8706000000.0,9524000000.0,18.365010304556904,260.36015219976827,272.06133127922516,247.73351856281823,114878505462.64648,4.26,34.59,18.2,8.87,4.25,18.249242076044215,9.047974417507021,35.11326860841424,16.7,18.1178,12.06200183354121,11.660424833804962,4.833123205126277,41.44894610627288,40.9437,23.854721549636803,8.634568537394156,-2544000000.0,9852000000.0,10317000000.0,0.0,14041000000.0,43.58896121508001,89.26753334174765,89.4039,5903000000.0,10.82,11.175649170224666,13.74101023035752,10.816315871938164,22528000000.0,51.4,367.4599914550781,526000000.0,1882000000.0,1.0,1945130.0,-67507.0,6.0,18892465.374900002,9.3,1012000000.0,77.04424778761062,41000000.0,123000000.0,,,474000000.0,4802000000.0,193.41000366210938,10.147000411848467,0.3875086483233261,9.75949176352514,114099505462.64648,-71.903,71.2442,48.1,779000000.0,0.08179336413271734,1712000000.0,28.24,14.450025727074035,6.272465719895659,28.23741007194245,7229000000.0,29.99705498758888,28.6888,-198108795.0,2958000000.0,24.52,8.57078812540677,11.86221367454312,24.51588877855015,10507000000.0,3665000000.0,2238000000.0,29.15,12.601388945013126,15.492036586890912,29.14997774810859,9090000000.0,36.62754007320459,36.0743,9.816700117237072,-24.81630777824535,42.84162338175656,16.54311311459113,15.7836,7.0,1870000000.0,2238000000.0,9111000000.0,276.2699890136719,2.2716505673422205,18.11598905930545,91.0,0.9963725490196078,,,,1993000000.0,10.140358361774744,48767000000.0,16.202,-23.701,6618000000.0,10.53,10.522339932516122,13.057654594156753,10.527784236224134,25198000000.0,24.17276918904258,24.1506,16.2018881235213,14.425938626602818,61.34388712036479,62.7626,61.65012684108894,,11518000000.0,-17.6,-6.127798880553737,-2.606775454417798,-17.59659695143566,9.88698413219077,399000000.0,-0.531,12.4,707000000.0,262.3944953918457,270.13349983215335,233.89719818115233,-0.667,90.9389,90.3054,509000000.0,2478000000.0,29933000000.0,-2.43,2.782175334325143,3.9653404529510716,-2.4280516043665235,4802000000.0,18415000000.0,17873000000.0,63.4,37.636,-9.6946,-37000000.0
ADM,4990000000.0,23.7291,,249000000.0,8.876,0.47635954112504536,2.451905443368584,4124911.1,3749326.44,-2.949,0.458,46.567218542214746,,,194000000.0,1151000000.0,1060000000.0,389.9814471243042,69.28551286789818,0.05196068393570185,-70.2367,20746000000.0,76459000000.0,27799000000.0,20012000000.0,1.3650558001433397,0.334740545294635,180000000.0,233000000.0,293000000.0,50.30417619224839,,254000000.0,25.20302780583763,44.184364481487414,,,14.50199203187251,80.01054199092653,71.81232698669761,79.47521443929266,,1.87,-39.07,-33.9,-6.73,1.87,-33.86721254408997,-6.6748144963747595,-38.9041095890411,2.23,,,,,16.845648341080302,19.1766,,,612000000.0,4204000000.0,4793000000.0,1.0,4653000000.0,9.103055985035025,-201.47459528770634,22.5654,1935000000.0,-12.89,-12.720881705825104,2.478992492359522,-12.89373485635168,5640000000.0,57.4,86.769287109375,176000000.0,316000000.0,0.0,0.0,0.0,0.0,0.0,50.0,1845000000.0,,148000000.0,592000000.0,10586000000.0,7.255858809914168,-128000000.0,6451000000.0,54.410255432128906,-0.11374840895632587,-0.0681629058824648,-0.04558550307386107,,-54.136,47.22,54.6,6597000000.0,,908000000.0,-40.11,-37.13971528063209,-9.46197664398516,-40.11111111111111,1770000000.0,4.3196025004007055,7.0817,59136522.0,150000000.0,95.41,16.165033811172403,,95.41218637992831,5944000000.0,,,,,,,,,,,-8.769558562436863,45.487285500530675,35.497759489735145,,5.0,10979000000.0,1088000000.0,2095000000.0,79.16000366210938,12.727611105886517,-0.4908654142651847,24.2,0.8342377393263029,246000000.0,246000000.0,0.9857348934124057,3348000000.0,8.26084078119828,22671000000.0,-4.229,26.885,6386000000.0,2.39,-3.3080101533084494,-17.259424658437517,2.3919911377343785,24994000000.0,2.0576838649334785,3.3067,-4.228873171833946,-0.14737790701815356,4.740545294635004,7.5064,56.9127236934194,1026000000.0,23580000000.0,2.53,-2.2102156238375525,2.5785605964591563,2.5340427450626746,,,0.171,12.4,,79.37170219421387,70.22237310409545,79.55048950195312,0.204,45.7955,45.2496,64000000.0,0.0,53527000000.0,-1.66,-4.300589369479391,1.0516815366897303,-1.6556850819395168,7612000000.0,,29649000000.0,32.3,28.534,-54.7504,7131000000.0
ADP,162500000.0,38.8921,1.6,384800000.0,8.743,0.25930476822850823,6.227140154157366,2512926.35,2618944.54,-2.659,0.681,101.95480966727663,15.863523573200993,1.8266063848659257,,,4230100000.0,,,0.03361033524393033,206.0211,11760200000.0,11760200000.0,52561100000.0,50024900000.0,1.032305954270427,0.005631159080244017,267500000.0,,585900000.0,,2.3027006905262706,2626300000.0,4.441378547983878,56.685643857586776,,,22.979599671919445,270.11953842103696,242.6679562169381,255.09538946281083,111664333935.54688,10.97,9.48,9.96,12.45,10.94,10.041893559840132,12.503420358905348,9.619238476953898,10.94,11.0948,,,5.087816048167294,,,,,4881000000.0,,,1.0,3284400000.0,3.892040822595624,46.41643201472612,,1309600000.0,,,,,,48.8,299.62353515625,1316800000.0,1316800000.0,1.0,745694.9500000001,-1647.0,8.0,1297572.09,36.5,1653300000.0,,459300000.0,459300000.0,,,-4713800000.0,4964100000.0,187.36843872070312,7.832559033217763,-0.07632783588928582,7.908886869107048,114053033935.54688,-40.78,68.9144,73.0,-2388700000.0,,4413500000.0,8.18,8.957727358154099,11.176265578231813,8.181974164767016,4413500000.0,20.10944348761129,20.1094,-22806473.0,5441200000.0,10.15,8.948205415313005,11.957844774430804,10.15243840719072,5441200000.0,16627700000.0,,,,,,,,,17.840299379875937,-5.544799870931783,51.044653890449496,25.869287912762797,25.8419,5.0,641300000.0,5730300000.0,5730300000.0,283.010009765625,21.275656485092398,12.920167789036508,65.9,1.032305954270427,1028800000.0,1028800000.0,4.687571192943127,3521100000.0,6.4390200968167814,26967400000.0,10.993,-5.545,21947400000.0,6.74,6.808407405467554,7.901405164575914,6.743381855852613,21947400000.0,5.21447458275933,6.9841,10.993024750081815,29.699438820999635,69.03644611293602,73.1778,63.217409648673886,4408200000.0,6031200000.0,25.89,28.875699095793085,1.6179755462298218,25.893542860518696,4.129307075392196,397800000.0,0.208,12.4,2261600000.0,272.10499877929686,233.3609381866455,250.6283999633789,0.284,88.7614,86.95,242600000.0,2083300000.0,63193300000.0,32.05,15.83778774780733,11.40367344537372,32.04954389227527,35500000.0,57162100000.0,78246400000.0,31.2,22.787,-13.05,2330600000.0
ADSK,403000000.0,41.3935,4.19,12000000.0,-5.791,0.5780059356701692,9.05928475516183,1888165.0,2525148.0,-2.664,1.273,77.2035448206017,14.36320754716981,2.5993269376483408,17000000.0,52000000.0,2671000000.0,214.32384341637012,,0.3872245179063361,89.5079,175000000.0,665000000.0,4374000000.0,5240000000.0,0.8508953168044077,0.8210180623973727,4210000000.0,43000000.0,51000000.0,,0.0,0.0,236.9692307692308,72.88856508465167,1578000000.0,1773000000.0,29.881472239550845,243.67927032966765,245.6827773528649,233.05291931325917,54188039611.81641,2.33,2.13,11.49,-0.89,2.32,11.430299124308885,-0.7842641302646225,2.148437500000006,5.23,6.9009,30.562910102547324,22.49399734820108,7.519850071026423,33.430474604496254,36.3527,11.36320754716981,4.466318539796615,-498000000.0,2409000000.0,2729000000.0,0.0,4337000000.0,34.45095050934467,90.9797391063003,91.1416,1759000000.0,18.06,13.15492309218751,13.681153936749602,18.062308661984513,6842000000.0,37.3,326.7900085449219,108000000.0,505000000.0,5.0,2165172.94,10395.0,0.0,0.0,100.0,453000000.0,19.725,21000000.0,83000000.0,,,29000000.0,2500000000.0,187.72000122070312,8.513706595570937,-0.35680584109430136,8.870512436665239,53937039611.81641,-50.752,70.6424,52.5,251000000.0,0.14156796390298929,491000000.0,1.08,10.948684865853897,-1.4311078513269515,1.079136690647482,1463000000.0,15.598112683874549,19.4885,14994000.0,893000000.0,52.58,5.790529044021064,11.278878366495304,52.58245177349098,2781000000.0,1218000000.0,541000000.0,16.54,16.852202440434837,20.196347517427405,16.54357459379616,1886000000.0,21.89841798501249,25.1232,17.713313501417538,-22.145723089336222,35.531641015611726,48.64627116041019,36.8674,8.0,122000000.0,599000000.0,1968000000.0,254.4199981689453,2.086980299808605,15.254949105254777,85.5,0.8508953168044077,421000000.0,1670000000.0,22.800444074382458,579000000.0,5.007644197359277,-1303000000.0,12.62,-12.338,1934000000.0,17.53,12.918055811635742,13.713233616993747,17.53384439732507,7507000000.0,9.015801716531643,12.2611,12.62006730320715,5.590372023784074,36.91297208538588,45.8765,63.54904509404904,,3189000000.0,16.18,38.54598248662737,25.838054906035836,16.177031667302554,2.5993269376483408,212000000.0,-0.272,12.4,,246.05400009155272,249.2188498687744,220.74539978027343,-0.374,73.8734,75.1963,155000000.0,448000000.0,11932000000.0,15.08,9.722070794897885,11.35981538908184,15.083541032031755,2500000000.0,,9422000000.0,29.0,35.943,-24.8037,-866000000.0
AEE,,24.4243,0.94,4000000.0,7.181,0.18151250103143823,1.7738565717424666,1589068.2,1683473.28,-2.425,0.324,8.599589553672137,48.48408104196816,0.0,1574000000.0,4638000000.0,12000000.0,-53.04585900068446,,0.0033273611466598414,-129.8098,,,2644000000.0,4978000000.0,0.6580496544663424,1.449966420416387,248000000.0,,417000000.0,,2.6009376747473296,208000000.0,,27.58552108194113,2026000000.0,3638000000.0,8.515967438948028,108.85558086326395,106.7836928047452,109.75234266068337,48945812506.103516,1.14,21.44,8.95,8.79,1.13,8.922553391323573,8.85719705051664,21.04072398190045,5.35,5.6647,13.45404411932477,-63.1558871046497,5.56265626845136,-8.807819070348904,-14.8017,-2.8039073806078147,-2.6246441379286205,1258000000.0,-775000000.0,-1295000000.0,1.0,411000000.0,0.8478422312071953,,,,,,,,,13.5,118.31999969482422,52000000.0,155000000.0,0.0,0.0,-51287.0,11.0,5723278.460000001,0.0,20000000.0,2.6108247422680413,209000000.0,827000000.0,800000000.0,,-1614000000.0,19064000000.0,95.91773986816406,-0.927566897311948,-0.16604742851774557,-0.7615194687942024,29527812506.103516,-27.464,42.2026,27.5,19418000000.0,5.337548103353491,316000000.0,23.08,10.630852013454572,10.74652925332964,23.08340353833193,1568000000.0,16.60415956358677,17.922,50750036.0,421000000.0,21.35,14.003013957153332,14.190044755459773,21.35360115816142,3343000000.0,1633000000.0,459000000.0,33.64,10.173108408636477,9.27963046346514,33.64116094986807,2176000000.0,23.02534378906694,24.8714,2.203403664361131,-9.710951566434245,11.376687959796783,19.968224641318635,18.8315,6.0,41372000000.0,368000000.0,1723000000.0,106.83000183105469,-0.002049496281808505,-3.6696235087004703,61.6,0.4599436908113642,,,,600000000.0,13.23157894736842,5549000000.0,-5.048,9.078,2092000000.0,15.43,3.409709923004489,8.715374280767584,15.426997245179063,8749000000.0,3.0138625299117088,3.0615,-5.048440314042713,-0.35839865786053693,10.902171479740318,11.4561,40.53573350517641,,13687000000.0,10.62,8.444046452200315,8.43746876482978,10.62407132243685,2.6009376747473296,276800000.0,0.164,12.4,,108.65799980163574,106.83219135284423,110.899599609375,0.232,16.6351,20.9616,8000000.0,0.0,51216000000.0,8.7,8.546021776231072,8.641053321481994,8.695457195389928,19431000000.0,,35075000000.0,52.0,19.443,-79.0384,-1336000000.0
AEG,,31.1077,,,18.663,,0.13707126889910018,4417667.45,4893334.98,,0.918,30.42058303867481,,,,,,,,,-76.2918,,,,,,,,,,,,,,,,,,9.241010879581776,8.077846638720636,8.987151170016364,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,50.0,9.529999732971191,,,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,6.5963358879089355,0.044599076691602235,-0.06211134607340979,0.10671042276501203,,-36.554,38.7483,62.0,,,,,,,,,,,423266749.0,,,,,,,,,,,,,,,,,-3.357814310498952,39.62296939773604,,,,,,,9.210000038146973,16.567955019683602,2.4426062004674343,50.0,,,,,,,,0.327,20.769,,,,,,,,,0.32679446594654493,12.727708012674688,,,35.92230223021376,,,,,,,,,0.482,12.4,,9.34149990081787,7.900970757007599,8.990399971008301,0.607,26.1538,38.4616,,,,,,,,,,,50.0,30.425,-61.5384,
AEIS,316300000.0,18.3633,7.14,5200000.0,26.314,0.7065755361772331,17.73234782192434,691405.35,818770.14,-2.619,1.709,20.0091478813199,36.05291005291005,0.29007073310358855,36600000.0,130100000.0,1396500000.0,84.83827493261455,126.8857554165175,0.7982243744955609,-92.9406,338000000.0,1237300000.0,2410900000.0,636100000.0,1.5878732849071833,0.4164220722042853,,39800000.0,15800000.0,133.8398430533262,0.14983786213297953,3800000.0,72.9414125200642,65.98732488325551,168000000.0,230000000.0,11.499703615886189,304.7479503911366,289.28995606591826,312.8924527289876,10187553723.144531,1.39,172.41,-9.51,2.33,1.28,-10.127839089328294,1.8714847667802292,168.53146853146853,3.84,5.485,44.293711839758835,80.91782147056816,5.663527753582684,6.999110518123193,3.3517,3.3306878306878307,1.2092683873424437,-44900000.0,125900000.0,68300000.0,1.0,299800000.0,11.81553931966376,37.65843895930621,39.2826,236100000.0,27.98,0.09337358980119337,4.5659234695119455,27.980351407519365,800500000.0,64.4,388.79376220703125,12100000.0,25400000.0,0.0,0.0,-95506.0,47.0,30437226.849999998,0.0,107200000.0,10.059880239520957,3300000.0,15700000.0,538100000.0,2.7271400778210118,-38000000.0,1128600000.0,145.03646850585938,-6.588669842881529,-5.269670523487269,-1.3189993193942606,10411253723.144531,-39.872,33.8709,29.5,-223700000.0,-0.9726086956521739,54100000.0,173.73,-9.416809885154919,1.9598958900749475,173.7300328328476,219400000.0,8.2499444073827,10.7665,8699307.0,-6000000.0,78.36,8.31558207549168,3.00108808040509,78.36391437308869,198400000.0,141000000.0,95100000.0,359.02,-10.341368039911147,-0.928674709934163,359.016393442623,269200000.0,9.33955970647098,13.2103,7.639605021385774,-29.157815929897613,89.90395692422285,71.72656059265137,47.4533,7.0,322600000.0,66600000.0,246100000.0,275.42999267578125,-7.048425121708557,-13.359163658275897,49.9,1.1730225988700564,65000000.0,246600000.0,12.91972426061819,403600000.0,5.531365313653136,1226000000.0,0.77,80.273,574100000.0,21.38,-0.8493128433232022,4.904616173165444,21.376518218623485,2037800000.0,5.829208893078796,6.4025,0.7703857801867109,-8.820442153607111,10.889345465218668,15.0676,30.994472750530463,69400000.0,1456100000.0,13.27,8.528731560175373,10.8364797597853,13.274042058016791,0.43990859523656806,40000000.0,0.49,12.4,,307.7679084777832,296.31557403564454,317.89858489990235,0.736,6.1057,7.4396,21400000.0,500000.0,3426800000.0,12.55,8.51741523235605,9.091579874238942,12.55139484504178,1264200000.0,1949700000.0,1183000000.0,18.6,45.571,-92.5604,582700000.0
AEM,80242000.0,69.0973,13.91,,34.03,0.15069983521517027,8.685001918247767,3475187.55,3087633.02,-3.641,0.548,91.71554779297412,17.56908503099253,0.055674296348101594,,,240773000.0,,,0.8415415310301375,136.3679,,,904165000.0,318306000.0,3.17147957576394,0.36340365315156364,,,77570000.0,,0.07950289518508907,12940000.0,,53.35837463051263,158873000.0,231334000.0,,184.0006549240964,172.45684693851902,172.21965171663564,34966779067.26358,0.2,,,,0.2,,,-229.8342541436464,0.55,,151.15278803489144,,54.62910508637034,,,,,-22180000.0,,,0.0,39017000.0,0.918618331352886,,,,,,,,,79.4,251.5703582763672,,,0.0,0.0,0.0,0.0,0.0,50.0,,18.805989583333332,15731000.0,62014000.0,,,-116173000.0,1320000000.0,135.35202026367188,15.632142952861955,4.806095792789902,10.826047160072052,34127059067.26358,-45.804,82.9891,84.4,839720000.0,3.6299030838527844,37676000.0,,,,-230.75107102883092,-259477000.0,13.519957005105642,-33.7569,362953651.0,162821000.0,320.02,25.34079631982631,,320.0215453581916,581269000.0,,187236000.0,-85.5,-34.880359315861455,,-85.50074574245855,296565000.0,24.820958761147114,38.5819,12.40189793636278,-13.388047430340965,60.9802343291137,396.1636352539062,,4.0,4067096000.0,,,217.88999938964844,18.311516430910647,34.32570770968382,33.7,3.17147957576394,,,,77044000.0,6.840538200938325,-394821000.0,49.281,60.23,239305000.0,57.54,,,57.5435962440159,768663000.0,2.0374552927856078,-3.8679,49.28061754394768,22.732298018399135,3.144822533643002,-6.0483,91.73698458975427,,4290111000.0,-12.7,-6.697970557155564,3.4087732854708452,-12.699005223135687,0.13517719153319066,170880330.0,0.79,12.4,,176.90199966430663,184.16634826660157,162.2102001953125,1.168,96.8589,96.094,9587000.0,7518000.0,6708478000.0,-5.65,-3.392306326688932,7.977183584557812,-5.645990891758729,1320000000.0,,1495596000.0,8.1,38.007,-3.906,413580000.0
AEP,3148000000.0,38.4915,,2000000.0,10.387,0.1896033548838022,2.5364492236088005,3924922.5,4681855.0,-2.528,0.286,11.729215860239876,,,102900000.0,102900000.0,306000000.0,187.87878787878788,,0.014796454859546343,-165.7875,,,6623000000.0,12594000000.0,0.4545591107105303,1.5197507868199627,521000000.0,2927500000.0,3325000000.0,,,520000000.0,,48.21928854483458,5319000000.0,8644000000.0,3.3725490196078427,125.93027036415084,124.15156919284749,128.10977514881898,,1.61,19.64,14.1,8.58,1.6,14.044924681547055,8.545142209229773,19.35483870967742,6.66,,,,,31.99705096304488,31.421,,,2121000000.0,6944000000.0,6910100000.0,1.0,53000000.0,0.046304385811637254,,,,,,,,,8.5,137.64207458496094,44000000.0,48000000.0,0.0,0.0,-4106.0,1.0,542320.4800000001,0.0,,2.9437157562676406,498800000.0,1860900000.0,,,-3569000000.0,46850000000.0,103.23735809326172,-1.8554873186083967,-0.17000097234084466,-1.685486346267552,,-29.56,25.8114,26.4,47125000000.0,5.451758445164276,903000000.0,24.19,17.035064735782047,10.96659054172946,24.193548387096776,3797000000.0,17.03068841581421,17.2654,170927950.0,1519000000.0,2.06,9.506379838467627,12.620239009922729,2.05761316872428,7013000000.0,4660000000.0,1360000000.0,23.58,15.160791591930355,12.227322222715053,23.58271375464684,5395000000.0,24.509261819187174,24.5316,,-11.378839846212706,18.154905946682874,18.315315819359398,,5.0,736000000.0,3825000000.0,3825000000.0,121.9800033569336,-2.446479544559521,-6.110478028189615,54.8,0.4545591107105303,,,,2970000000.0,7.569584931984653,15795000000.0,-7.996,10.3,5921000000.0,8.67,3.823251329761068,7.784154699085755,8.673009514271406,21992000000.0,3.229075659619081,3.2239,-7.995584431547642,-3.7972096180147963,11.869741152289807,11.9372,32.9032918798879,,31808000000.0,15.57,9.228906740320596,8.665572814190359,15.56561757719715,,,0.316,12.4,210000000.0,125.66471252441406,125.03905834197998,129.9186541748047,0.469,27.2585,22.43,,,117776000000.0,11.04,7.011513642616918,7.224615549571722,11.042123440501369,49554000000.0,84747000000.0,83322000000.0,67.9,20.22,-77.57,-7262000000.0
AER,829000.0,25.1522,0.73,12314000.0,22.977,0.11882873303429424,3.0830305563399185,1065071.25,1081964.5,-2.749,1.074,23.115686582293876,109.8014090619936,,1782839000.0,1782839000.0,1379180000.0,96.25855727012018,52.09633826595834,,-110.282,785322000.0,785322000.0,,,,2.3775940224675933,47698000.0,2446751000.0,2647168000.0,52.25865313845786,0.7821281978365389,192437000.0,0.38530055187553636,0.2229856793760189,258862000.0,2906030000.0,,149.22224892550358,139.80210301381283,148.01432942699947,66790419497.093445,21.78,96.93,,,21.3,,,97.40500463392033,21.3,21.0342,22.983389537304653,18.50004071620203,7.842318086967045,42.39081528128136,42.3908,21.634466106252784,14.673403247433125,-3653061000.0,3610285000.0,3610285000.0,1.0,6776000.0,0.00945420785500125,90.7789994866537,,,,,,,,10.4,154.82411193847656,555246000.0,555246000.0,0.0,0.0,-144148.0,15.0,21094637.840000004,0.0,261941000.0,0.14329936970021734,1806442000.0,1806442000.0,112438000.0,6.9844892296198795,-1664530000.0,43565321000.0,118.84727478027344,-0.42557262670092655,-0.6713974410654421,0.24582481436451556,24604278497.093445,-45.141,33.2537,38.7,42186141000.0,14.516760322501833,3750612000.0,78.72,,,78.71699278387064,3750612000.0,44.03849017009939,44.0385,78140475.0,5393124000.0,-0.8,1.4120791034401448,20.413878071566337,-0.8004755876006572,5393124000.0,4437939000.0,258862000.0,23.11,,,23.112263096568615,258862000.0,3.0394750623131017,3.0395,1.3427878904373804,-4.769353690854416,24.058378884997957,6.922065842319542,6.5601,7.0,57796320000.0,,,147.44000244140625,3.555403605099672,-0.9060387744052156,87.4,,,,,5203000.0,1636.8764174514704,16320581000.0,-4.059,23.358,8516668000.0,6.5,6.6867798112122845,287.8739765263002,6.503028020254496,8516668000.0,5.233037991656132,5.0936,-4.058626278721467,6.059300220951669,20.469108150942407,20.8982,31.089498978981453,545933000.0,18323280000.0,6.63,4.3682617139302105,15.629883669175104,6.626022578441202,0.7821281978365389,166876547.0,0.594,12.4,,150.3136131286621,142.37789367675782,148.78808013916014,0.807,15.5965,20.4909,166239000.0,,71671790000.0,0.32,0.9212437026693054,11.255246665083352,0.321679232388533,43565321000.0,53348299000.0,53348510000.0,75.6,31.953,-79.5091,
AES,2170000000.0,45.1322,0.34,94000000.0,-5.492,0.23630428063668676,0.050000054495675225,7202105.0,7656964.0,-2.777,0.958,59.8260375215526,5.704843951828556,0.0,1766000000.0,6441000000.0,1800000000.0,-178.35164835164835,0.3938276851989997,0.16274140367404616,49.2535,2730000000.0,10405000000.0,6403000000.0,8578000000.0,0.7656617993405558,,245000000.0,1330000000.0,-434000000.0,22.28896427858711,4.775643941739751,125000000.0,72.11135501895829,50.21621842557018,,,-188.54166666666669,14.711880442650521,14.132206934981507,14.62322767851633,9108731849.1899,0.6,-47.06,,78.26,0.6,,78.26024579660033,-46.61016949152542,1.26,2.6249,,-5.612280868262415,0.7446032738649472,-13.26739148205673,-11.3299,-2.278848568500553,-15.470798637612008,756000000.0,-1623000000.0,-1479000000.0,1.0,342000000.0,0.6606397774687065,18.07406196354124,20.2926,692000000.0,-4.45,-4.618728782167603,-3.8674466072161517,-4.451166810717373,2649000000.0,10.5,16.86722755432129,28000000.0,-378000000.0,0.0,0.0,-10066414.0,1.0,211394694.0,0.0,2033000000.0,,368000000.0,1434000000.0,618000000.0,16.375816993464053,-1799000000.0,,11.916773796081543,0.037795781103261206,-0.00471375880608009,0.042509539909341296,10490731849.1899,-63.43,62.5291,36.2,-1382000000.0,,426000000.0,-45.8,,81.65891340729937,-45.801072066706375,1872000000.0,7.438894792773645,14.3404,-74434700.0,1201000000.0,56.47,16.618664558537553,9.342873907224526,56.46802325581395,4962000000.0,,,,,,,,,,2.5820162070366477,-12.670890964160941,23.60727655231507,11.690475827171689,5.604,3.0,40657000000.0,96000000.0,96000000.0,14.729999542236328,3.3296581401624614,0.8053938706178654,31.7,0.6935939707960433,,,,1934000000.0,7.268568033273915,1429000000.0,0.517,14.628,3422000000.0,-0.37,-1.0249740650209005,4.8361756639137,-0.36650920345333116,13054000000.0,1.757842682738371,3.4515,0.5170023508271226,1.613297318249951,22.39724341619493,37.8794,55.17233441525343,,4942000000.0,11.5,18.57608239848254,9.055157759205311,11.498353457738748,4.775643941739751,713157713.0,-0.253,12.4,53000000.0,14.716917753219604,14.255345277786255,14.612312870025635,-0.345,64.1413,45.454,,0.0,54238000000.0,9.2,10.505257693843784,8.390077499957638,9.201366915580305,,,47705000000.0,48.8,37.447,-54.546,-1990000000.0
